title,tag,info,comments,content
茶馆,豆瓣图书标签: 戏剧,老舍 / 人民文学出版社 / 2002-1 / 9.80元,(9533人评价),三幕话剧《茶馆》以北京一家大茶馆为背景，描写了清末、民初、抗战胜利以后三个历史时期的北京生活风貌，深刻地写出了王利发等人的真实命运。
西厢记,豆瓣图书标签: 戏剧,王实甫 / 张燕瑾 校注 / 人民文学出版社 / 1998-04 / 15.90,(6739人评价),《西厢记》的剧情直接取材于金代董解元的《西厢记诸宫调》。王实甫的《西厢记》以《西厢记诸宫调》为基础，在一些关键的地方作了修改，从而弥补了原作的缺陷。这主要表...
日常生活中的自我呈现,豆瓣图书标签: 戏剧,[美] 欧文·戈夫曼 / 冯钢 / 北京大学出版社 / 2008-4-1 / 28.00元,(2585人评价),我想把这个研究报告当作一种手册，详尽叙述一种社会学观点。社会生活，特别是在建筑物或房舍的有形界限内有组织的社会生活，可以根据这种社会学观点来研究。我将描述一...
奥狄浦斯王,豆瓣图书标签: 戏剧,[古希腊] 索福克勒斯 / 罗念生 / 人民文学出版社 / 2002-1 / 8.00元,(2788人评价),悲剧《奥狄浦斯王》的剧情发生地是在特拜，这个故事是安提戈涅的故事的前因。特拜城创建者卡德摩斯的儿孙相继是：第二代波吕多罗斯，第三代拉布达科斯，第四代拉伊奥斯...
威尼斯商人,豆瓣图书标签: 戏剧,（英）莎士比亚 / 外语教学与研究出版社 / 1997-04 / 11.80元,(8373人评价),《威尼斯商人》是莎士比亚四大喜剧之一，约写于1596年。剧中描写威尼斯一位身无分文的贵族青年巴萨尼奥，为向富家嗣女鲍西娅求婚，向好友安东尼奥借钱。安东尼奥因...
一个无政府主义者的意外死亡,豆瓣图书标签: 戏剧,[意] 达里奥·福 / 吕同六 / 上海译文出版社 / 2016-3 / 30.00,(1301人评价),"★ 诺贝尔文学奖得主、意大利剧作家达里奥•福代表作
★ 上演40余年经久不衰的剧目最新演出脚本
《一个无政府主义者的意外死亡》是意大利剧作家、1997年诺贝..."
万尼亚舅舅·三姊妹·樱桃园,豆瓣图书标签: 戏剧,[俄] 契诃夫 / 焦菊隐 / 上海译文出版社 / 2014-9 / 42.00,(986人评价),本卷包含契诃夫经典名剧《万尼亚舅舅》《三姊妹》和《樱桃园》，按创作时间排序，并收录焦菊隐写于1943年的《<樱桃园>译后记》。这三个剧本，虽然故事不同，所表...
﻿苏菲的世界,豆瓣图书标签: 西方哲学,（挪威）乔斯坦·贾德 / 萧宝森 / 作家出版社 / 1999-04 / 26.80元,(92563人评价),《苏菲的世界》是讲14岁的少女苏菲某天放学回家，发现了神秘的一封信。—你是谁？—世界从哪里来？就这样，在某个神秘导师的指引下，苏菲开始思索，从古希腊到康德、...
人生的智慧,豆瓣图书标签: 西方哲学,[德] 阿图尔·叔本华 / 韦启昌 / 上海人民出版社 / 2008-10 / 28.00元,(11202人评价),他于1850年写了《附录和补遗》一书，《人生的智慧》是该书中的一部分。在书中，他以优雅的文体，格言式的笔触阐述了自己对人生的看法。《人生的智慧》使沉寂多年的...
色情,豆瓣图书标签: 西方哲学,[法]乔治·巴塔耶 / 张璐 / 南京大学出版社 / 2019-2-1 / 72.00元,(398人评价),"【编辑推荐】
★比《色情史》更深入、更系统、更全面的色情研究著作。
★南京大学法语系副教授张璐翻译。
★色情，可以说是对生的赞许，至死为止。
【内容简介】
..."
理想国,豆瓣图书标签: 西方哲学,[古希腊] 柏拉图 / 郭斌和、张竹明 / 商务印书馆 / 1986-8 / 28.00元,(18549人评价),"《理想国》涉及柏拉图思想体系的各个方面，包括哲学、伦理、教育、文艺、政治等内容，主要是探讨理想国家的问题。
《理想国》一书是柏拉图的一篇重要对话录，对话录里..."
查拉图斯特拉如是说,豆瓣图书标签: 西方哲学,[德] 尼采 / 钱春绮 / 生活·读书·新知三联书店 / 2007-12 / 27.00元,(6822人评价),《查拉图斯特拉如是说》是尼采假借查拉图斯特拉之名说出他自己的哲学思想，也可以说是一本查拉图斯特拉的说教集或者说是查拉图斯特拉的行藏录，又有点像圣者传一类的书...
西方哲学史（第9版）,豆瓣图书标签: 西方哲学,[美] 撒穆尔·伊诺克·斯通普夫、[美] 詹姆斯·菲泽 / 邓晓芒、匡宏、等 / 后浪丨北京联合出版公司 / 2019-8 / 99.80元,(26人评价),"畅销五十余载而不衰，备受好评的西哲史教材全新再版
通俗易懂的历史梳理，从古典文籍到当代前沿一应俱全
◎ 编辑推荐
☆自1966年初版至今最新修订版
☆西方哲..."
打开,豆瓣图书标签: 西方哲学,周濂 / 上海三联书店 / 2019-4 / 118.00元,(241人评价),★ 100篇有趣、有料，不高冷、不轻佻的哲学普及文章；一部有营养、有态度，读得懂、读得动的西方哲学史；一部越读越精神的哲学入门书。哲学≠晦涩、冷硬、不知所云...
规训与惩罚,豆瓣图书标签: 西方哲学,[法] 米歇尔·福柯 / 刘北成、杨远婴 / 生活·读书·新知三联书店 / 2003-1 / 21.80元,(4830人评价),本书旨在论述关于现代灵魂与一种新的审判权力之间相互关系的历史，论述现行的科学—法律综合体的系谱。在这种综合体中，惩罚权力获得了自身的基础、证明和规则，扩大了...
作为意志和表象的世界,豆瓣图书标签: 西方哲学,[德] 叔本华 / 石冲白 / 商务印书馆 / 1982-11 / 48.00元,(6032人评价),“世界是我的意志、世界是我的表象。”完成这本书的时候，叔本华只有28岁，这部后来影响了包括尼采、瓦格纳、托玛斯·曼甚至存在主义的哲学名作，包含了叔本华哲学的...
哲学的故事,豆瓣图书标签: 西方哲学,[美] 威尔·杜兰特 / 蒋剑峰、张程程 / 新星出版社 / 2013-3 / 49.00元,(2440人评价),"哲学不会使我们富有，却会使我们自由
最经典的哲学入门读物，让深奥的哲学立刻生动起来
出版第一年连续再版22次，迅速译成18种语言，掀起全球哲学热潮
杜兰特首..."
叔本华思想随笔,豆瓣图书标签: 西方哲学,（德）叔本华 / 韦启昌 / 上海人民出版社 / 2008-10 / 34.00元,(1159人评价),叔本华早在29岁就出版了奠定其哲学思想体系的著作《作为意欲和表象的世界》，《叔本华思想随笔》出自叔本华的后期著作《附录和补遗》和《作为意欲和表象世界》的第二...
纯粹理性批判,豆瓣图书标签: 西方哲学,康德 / 邓晓芒、杨祖陶 [校] / 人民出版社 / 2004-10 / 46.00元,(3751人评价),本书是康德三大批判著作、也是其全部哲学著述中意义最为特殊和重大的巨著，它改变了整个西方哲学前进发展的方向和进程。康德花了11年的时间完成，1781年初版，1...
疯癫与文明,豆瓣图书标签: 西方哲学,米歇尔・福柯 / 刘北成、杨远婴 / 生活·读书·新知三联书店 / 2003-01 / 18.0,(5774人评价),这部著作是对知识的清洗和质疑。 它把“自然”的一个片断交还给历史，改造了疯癫，即把我们当作医学现象的东西变成了一种文明现象。……实际上，福柯从未界定疯癫；疯...
会饮篇,豆瓣图书标签: 西方哲学,柏拉图 / 王太庆 / 商务印书馆 / 2013-1 / 12.00元,(3082人评价),"本书是古希腊哲学家柏拉图所著的一篇对话式的作品，是以对话或者演讲的形式写成的，其背景是古希腊的一群男子在一场酒宴之中的谈话，所讨论的主题是爱的本质。
本书表..."
悲剧的诞生,豆瓣图书标签: 西方哲学,"[德] 尼采(Nietzsche,F.) / 周国平 / 生活·读书·新知三联书店 / 1986-12 / 2.85元",(4992人评价),《悲剧的诞生》的主旨，尼采后来一再点明，是在于为人生创造一种纯粹审美的评价，审美价值是该书承认的唯一价值，“全然非思辩、非道德的艺术家之神”是该书承认的唯一...
人生的智慧,豆瓣图书标签: 西方哲学,[德]叔本华 / 韦启昌 / 上海人民出版社 / 2015-11 / 18.00,(4229人评价),《人生的智慧》是叔本华写于1850年的晚期著作，正是这部著作使叔本华成为享誉世界的哲学家。在这本书中，他以“优雅的文体”，“格言式的笔触”，从世俗、实用的角...
西方哲学史（上卷）,豆瓣图书标签: 西方哲学,[英] 罗素 / 李约瑟、何兆武 / 商务印书馆 / 1963年9月1版 / 25.00,(10428人评价),罗素的《西方哲学史》是一部很有特色的讨论西方哲学史的著作。其叙述年代从希腊文明的兴起一直到现代的逻辑分析哲学。罗素这部西方哲学史的全名是《西方哲学史及其与从...
魔术师时代,豆瓣图书标签: 西方哲学,[德]沃尔夫拉姆·艾伦伯格 / 林灵娜 / 上海文艺出版社 / 2019-8 / 78.00元,(37人评价),"20世纪20年代，一个处在多彩生活与经济危机之间的年代，一个一战刚刚结束、纳粹主义正在酝酿的年代，一个德国哲学的黄金年代。
马丁·海德格尔的事业平步青云，并..."
存在与时间,豆瓣图书标签: 西方哲学,[德] 马丁·海德格尔 / 陈嘉映、王庆节 合译、熊伟 校、陈嘉映 修订 / 生活·读书·新知三联书店 / 2006-4 / 28.00元,(3679人评价),《存在与时间》是德国哲学家海德格尔的代表著作，1926年写就，翌年出版。它也是本世纪最重要的哲学著作之一，不仅影响了此后多种重要哲学流派和重要哲学家，而且在...
存在与虚无,豆瓣图书标签: 西方哲学,让·保罗·萨特 / 陈宣良 等译、杜小真 校 / 生活·读书·新知三联书店 / 2014-9-1 / CNY 68.00,(394人评价),1943年《存在与虚无》一书的出版则宣告了作为哲学家的萨特的诞生，他开始运用自己独立的思想观点和哲学词语述说对世界的理解：人即自为的存在，具有超越的特性，他...
﻿世界的凛冬,豆瓣图书标签: 二战,[英] 肯·福莱特 / 陈杰 / 江苏凤凰文艺出版社 / 2017-3-1 / 132.00（全三册）,(16665人评价),"我亲眼目睹，每一个迈向死亡的生命都在热烈地生长。
全球读者平均3个通宵读完的超级小说《巨人的陨落》的续篇！
火遍全球的20世纪人类史诗“世纪三部曲”第二部。..."
被淹没和被拯救的,豆瓣图书标签: 二战,[意] 普里莫·莱维 / 杨晨光 / 三辉图书/上海三联书店 / 2013-3 / 32.00元,(2828人评价),本书是意大利最具知识分子良心的天才作家普里莫•莱维的最后作品。莱维以生命完成了对纳粹暴行的见证，他的简明易懂的作品是对生活奇妙的赞颂，证明了人类的精神无法被...
偷书贼,豆瓣图书标签: 二战,[澳]马库斯·苏萨克 / 陶泽慧 / 北京十月文艺出版社 / 2018-11-1 / 68.00,(1532人评价),《偷书贼》是澳大利亚知名作家马库斯•苏萨克的长篇小说代表作，它像《解忧杂货店》和《追风筝的人》一样，可以战胜孤独和恐惧，拯救身陷绝望的人，遇到这些书，是我们...
安妮日记,豆瓣图书标签: 二战,安妮.弗兰克 / 彭淮栋 / 海南出版社 / 1996-12 / 19.80元,(6650人评价),一个十六岁的少女，最大的愿望是做一名记者和作家，却因为希特勒发动的一场邪恶的战争，于花季之龄死于纳粹集中营。日记是安妮遇难前两年藏身密室时的生活和情感的记载...
野蛮大陆,豆瓣图书标签: 二战,[英]基思•罗威（Keith Lowe） / 黎英亮 / 社会科学文献出版社 / 2015-7 / 72.00元,(1848人评价),"《星期日泰晤士报》十佳畅销书
荣获英国笔会/赫塞尔-提尔曼历史图书奖
立足于八种语言的原始档案、访谈记录、学术著作，《野蛮大陆》如同一扇窗户，让我们得以窥见..."
偷书贼,豆瓣图书标签: 二战,[澳] 马克斯·苏萨克 / 孙张静 / 南海出版公司 / 2007-8 / 25.00元,(26956人评价),1939年的德国，9岁的小女孩莉赛尔和弟弟被迫送往慕尼黑远郊的寄养家庭。6岁的弟弟不幸死在了路途中。在冷清的葬礼后，莉赛尔意外得到她的第一本书《掘墓人手册》...
奥斯维辛,豆瓣图书标签: 二战,劳伦斯•里斯 / 刘爽 / 理想国 | 广西师范大学出版 / 2016-9 / CNY 64.00,(1917人评价),"有奥斯维辛，就不能有上帝的存在。——普里莫•莱维
无论我在思考什么，总要思考奥斯维辛。感谢那些要求、甚至逼迫我们讲述一切的人，因为他们想听到、想知道发生在奥..."
巴黎烧了吗?,豆瓣图书标签: 二战,拉莱·科林斯、多米尼克·拉皮埃尔 / 董乐山 / 译林出版社 / 2013-3 / 38.00元,(2845人评价),“巴黎烧了吗？”这是1944年8月25日，巴黎解放那天，阿道夫·希特勒在东普鲁士“狼穴”的地堡里，向他的总参谋长约德尔上将发出的责问。 本书生动而又详细地描...
被涂污的鸟,豆瓣图书标签: 二战,[美] 耶日·科辛斯基 / 莫雅平 / 上海人民出版社 / 2019-3 / 56.00,(389人评价),"☆ 黑色文学的经典，被《时代》周刊评为1923年来最好的一百部英文小说之一。1965年初版于美国，刚问世便引起轰动，同年获法国“最佳外国小说奖”。
☆ 作者..."
艾希曼在耶路撒冷,豆瓣图书标签: 二战,[美] 汉娜·阿伦特 / 安尼 / 译林出版社 / 2017-1 / 59,(1636人评价),"●汉娜•阿伦特极具争议性的著作，对第二次世界大战中纳粹犹太政策进行全面总结，提出著名的“平庸的恶”概念，引发西方思想界长达五十年的争论
●详细记录纳粹战犯庭..."
亢奋战,豆瓣图书标签: 二战,[德]诺曼·奥勒(Norman Ohler) / 强朝晖 / 社会科学文献出版社 / 2018-10 / 69.00,(538人评价),"☆德国作家诺曼·奥勒的首部非虚构作品
☆第一次全面披露纳粹统治下的毒品状况
☆颠覆我们对纳粹和二战认知的一本书
本书第一次全面论述了纳粹统治下的毒品状况——..."
